id,category
s__2374,floor_lamps
s__2375,bar
s__2376,bar
s__2377,bar
s__2378,bar
s__2379,bar
s__2380,bar
s__2381,bar
s__2382,bar
s__2383,bar
s__2384,bar
s__2385,bar
s__2386,bar
s__2387,bar
s__2388,shelves
s__2389,shelves
s__2390,shelves
s__2391,shelves
s__2392,shelves
s__2393,shelves
s__2394,shelves
s__2395,shelves
s__2396,shelves
s__2397,shelves
s__2398,shelves
s__2399,shelves
s__2400,shelves
s__2401,shelves
s__2402,shelves
s__2403,shelves
s__2404,closets_wardrobes_cabinets
s__2405,shelves
s__2406,shelves
s__2407,stand
s__2408,sofa
s__2409,sofa
s__2410,sofa
s__2411,sofa
s__2412,sofa
s__2413,armchair
s__2414,armchair
s__2415,armchair
s__2416,armchair
s__2417,ottoman
s__2418,ottoman
s__2419,ottoman
s__2420,ottoman
s__2421,ottoman
s__2422,ottoman
s__2423,ottoman
s__2424,armchair
s__2425,sofa
s__2426,armchair
s__2427,sofa
s__2428,stand
s__2429,armchair
s__2430,armchair
s__2431,armchair
s__2432,armchair
s__2433,armchair
s__2434,armchair
s__2435,armchair
s__2436,armchair
s__2437,armchair
s__2438,ottoman
s__2439,sofa
s__2440,sofa
s__2441,sofa
s__2442,armchair
s__2443,armchair
s__2444,gym
s__361,sofa
s__362,sofa
s__363,sofa
s__364,sofa
s__365,sofa
s__366,sofa
s__367,sofa
s__368,sofa
s__369,sofa
s__370,sofa
s__371,sofa
s__372,sofa
s__373,sofa
s__374,sofa
s__375,sofa
s__376,sofa
s__378,sofa
s__379,sofa
s__380,sofa
s__382,sofa
s__383,sofa
s__385,sofa
s__386,sofa
s__387,desk
s__388,desk
s__389,dresser
s__390,desk
s__391,closets_wardrobes_cabinets
s__392,desk
s__393,shelves
s__394,armchair
s__395,armchair
s__396,shelves
s__397,closets_wardrobes_cabinets
s__398,shelves
s__399,armchair
s__400,single_bed
s__401,single_bed
s__402,wash_basins
s__403,single_bed
s__404,single_bed
s__405,wash_basins
s__406,single_bed
s__407,baby_bed
s__408,baby_bed
s__409,wash_basins
s__410,wash_basins
s__411,shelves
s__412,shelves
s__413,shelves
s__414,shelves
s__415,shelves
s__416,double_bed
s__417,double_bed
s__418,double_bed
s__419,double_bed
s__420,single_bed
s__421,chair
s__422,bunker_bed
s__423,chair
s__424,chair
s__425,chair
s__426,chair
s__427,chair
s__428,bunker_bed
s__429,closets_wardrobes_cabinets
s__430,dresser
s__431,closets_wardrobes_cabinets
s__432,closets_wardrobes_cabinets
s__433,chandelier
s__434,coffee_table
s__435,dinning_table
s__436,chandelier
s__437,tv_bench
s__438,tv_bench
s__439,stand
s__440,stand
s__441,stand
s__442,stand
s__443,stand
s__444,closets_wardrobes_cabinets
s__445,shelves
s__446,tv_bench
s__447,tv_bench
s__448,tv_bench
s__449,shelves
s__450,closets_wardrobes_cabinets
s__451,chandelier
s__452,tv_bench
s__453,chair
s__454,dresser
s__455,dresser
s__456,kitchen_cabinet
s__457,kitchen_cabinet
s__458,sofa
s__459,tv_bench
s__460,sofa
s__461,sofa
s__462,dressing_table
s__463,shelves
s__464,shelves
s__465,tv_bench
s__466,shoes_cabinet
s__467,closets_wardrobes_cabinets
s__468,sofa
s__469,desk
s__470,desk
s__471,desk
s__472,closets_wardrobes_cabinets
s__473,shelves
s__474,chandelier
s__475,desk
s__476,desk
s__477,sofa
s__478,chandelier
s__479,chandelier
s__480,desk
s__481,coffee_table
s__482,desk
s__483,desk
s__484,desk
s__485,desk
s__486,chandelier
s__487,chandelier
s__488,chandelier
s__489,desk
s__490,shelves
s__491,closets_wardrobes_cabinets
s__492,closets_wardrobes_cabinets
s__493,shelves
s__494,closets_wardrobes_cabinets
s__495,closets_wardrobes_cabinets
s__496,closets_wardrobes_cabinets
s__497,shelves
s__498,shelves
s__499,stair
s__500,sofa
s__501,sofa
s__502,sofa
s__503,sofa
s__504,sofa
s__505,floor_lamps
s__506,floor_lamps
s__507,floor_lamps
s__508,floor_lamps
s__509,floor_lamps
s__510,shelves
s__511,stand
s__512,desk
s__513,sofa
s__514,sofa
s__515,sofa
s__516,tv_bench
s__517,closets_wardrobes_cabinets
s__518,sofa
s__519,closets_wardrobes_cabinets
s__520,shelves
s__521,closets_wardrobes_cabinets
s__522,dresser
s__523,dresser
s__524,closets_wardrobes_cabinets
s__525,dresser
s__526,dresser
s__527,sofa
s__528,sofa
s__529,sofa
s__530,sofa
s__531,dresser
s__532,dresser
s__533,mirror
s__536,wash_basins
s__537,closets_wardrobes_cabinets
s__538,idk
s__539,stand
s__540,chair
s__541,wash_basins
s__542,wash_basins
s__543,sofa
s__544,mirror
s__545,dinning_table
s__546,dinning_table
s__547,dinning_table
s__548,dinning_table
s__549,sofa
s__550,closets_wardrobes_cabinets
s__551,coffee_table
s__552,desk
s__553,tv_bench
s__554,coffee_table
s__555,coffee_table
s__556,shelves
s__557,wash_basins
s__558,wash_basins
s__559,closets_wardrobes_cabinets
s__560,wash_basins
s__561,coffee_table
s__562,closets_wardrobes_cabinets
s__563,dresser
s__564,closets_wardrobes_cabinets
s__565,closets_wardrobes_cabinets
s__566,closets_wardrobes_cabinets
s__567,closets_wardrobes_cabinets
s__568,shelves
s__569,tv_bench
s__570,closets_wardrobes_cabinets
s__571,closets_wardrobes_cabinets
s__572,closets_wardrobes_cabinets
s__573,closets_wardrobes_cabinets
s__574,office_chairs
s__575,chair
s__576,wash_basins
s__577,wash_basins
s__578,idk
s__579,vases
s__580,table_lamp
s__581,closets_wardrobes_cabinets
s__582,closets_wardrobes_cabinets
s__583,chair
s__584,shoes_cabinet
s__585,outdoor_rest
s__586,idk
s__587,sofa
s__588,sofa
s__589,bunker_bed
s__590,closets_wardrobes_cabinets
s__591,closets_wardrobes_cabinets
s__592,dresser
s__593,desk
s__594,stand
s__595,coffee_table
s__596,chair
s__597,coffee_table
s__598,sofa
s__599,coffee_table
s__600,chair
s__601,chair
s__602,sofa
s__603,sofa
s__604,coffee_table
s__605,outdoor_rest
s__606,outdoor_rest
s__607,outdoor_rest
s__608,outdoor_rest
s__609,outdoor_rest
s__610,outdoor_rest
s__611,armchair
s__612,stand
s__613,outdoor_rest
s__614,outdoor_rest
s__615,chair
s__616,shelves
s__617,closets_wardrobes_cabinets
s__618,closets_wardrobes_cabinets
s__619,single_bed
s__620,closets_wardrobes_cabinets
s__621,chair
s__622,chair
s__623,chair
s__624,chair
s__625,chair
s__626,chair
s__627,chair
s__628,chair
s__629,chair
s__630,chair
s__631,chair
s__632,chair
s__633,chair
s__634,outdoor_rest
s__635,table_and_chair
s__636,table_and_chair
s__637,table_and_chair
s__638,sofa
s__639,chair
s__640,chair
s__641,chair
s__642,sofa
s__643,sofa
s__644,sofa
s__645,sofa
s__646,sofa
s__647,sofa
s__648,sofa
s__649,sofa
s__650,sofa
s__651,sofa
s__652,sofa
s__653,sofa
s__654,sofa
s__655,sofa
s__656,sofa
s__657,sofa
s__658,sofa
s__659,shelves
s__660,sofa
s__661,sofa
s__662,stand
s__663,stand
s__664,stand
s__665,stand
s__666,stand
s__667,office_chairs
s__668,office_chairs
s__669,office_chairs
s__670,office_chairs
s__671,office_chairs
s__672,office_chairs
s__673,tv_bench
s__674,tv_bench
s__675,tv_bench
s__676,tv_bench
s__677,floor_lamps
s__678,floor_lamps
s__679,floor_lamps
s__680,tv_bench
s__681,stand
s__682,stand
s__683,dresser
s__684,stand
s__685,stand
s__686,stand
s__687,stand
s__688,dinning_table
s__689,dinning_table
s__690,dinning_table
s__691,dinning_table
s__692,dresser
s__693,tv_bench
s__694,tv_bench
s__695,tv_bench
s__696,dinning_table
s__697,dinning_table
s__698,dinning_table
s__699,coffee_table
s__700,tv_bench
s__701,tv_bench
s__702,tv_bench
s__703,tv_bench
s__704,tv_bench
s__705,tv_bench
s__706,tv_bench
s__707,tv_bench
s__708,floor_lamps
s__709,floor_lamps
s__710,floor_lamps
s__711,floor_lamps
s__712,floor_lamps
s__713,floor_lamps
s__714,desk
s__715,dinning_table
s__716,dinning_table
s__717,dinning_table
s__718,stand
s__719,desk
s__720,dinning_table
s__721,desk
s__722,desk
s__723,shoes_cabinet
s__724,chair
s__725,chair
s__726,chair
s__727,chair
s__728,hangers
s__729,hangers
s__730,hangers
s__731,hangers
s__732,hangers
s__733,hangers
s__734,desk
s__735,dinning_table
s__736,dinning_table
s__737,dinning_table
s__738,dinning_table
s__739,dinning_table
s__740,dinning_table
s__741,dinning_table
s__742,table_lamp
s__743,table_lamp
s__744,table_lamp
s__745,table_lamp
s__746,dresser
s__747,closets_wardrobes_cabinets
s__748,dresser
s__749,shoes_cabinet
s__750,shoes_cabinet
s__751,shoes_cabinet
s__752,shoes_cabinet
s__753,shoes_cabinet
s__754,shoes_cabinet
s__755,shoes_cabinet
s__756,closets_wardrobes_cabinets
s__757,closets_wardrobes_cabinets
s__758,closets_wardrobes_cabinets
s__759,wall_lamp
s__760,wall_lamp
s__761,wall_lamp
s__762,wall_lamp
s__763,wall_lamp
s__764,table_lamp
s__765,table_lamp
s__766,table_lamp
s__767,table_lamp
s__768,floor_lamps
s__769,chair
s__770,chair
s__771,chair
s__772,chair
s__773,chair
s__774,chair
s__775,closets_wardrobes_cabinets
s__776,closets_wardrobes_cabinets
s__777,closets_wardrobes_cabinets
s__778,closets_wardrobes_cabinets
s__779,dresser
s__780,shelves
s__781,tv_bench
s__782,shelves
s__783,shelves
s__784,shelves
s__785,dresser
s__786,stand
s__787,dresser
s__788,dresser
s__789,tv_bench
s__790,shelves
s__791,shelves
s__792,shelves
s__793,shelves
s__794,shelves
s__795,shelves
s__796,shelves
s__797,table_lamp
s__798,table_lamp
s__799,table_lamp
s__800,table_lamp
s__801,table_lamp
s__802,chair
s__803,chair
s__804,chair
s__805,chair
s__806,desk
s__807,chair
s__808,chair
s__809,chair
s__810,dresser
s__811,chair
s__812,chair
s__813,chair
s__814,chair
s__815,sofa
s__816,sofa
s__817,sofa
s__818,chair
s__819,chair
s__820,chair
s__821,chair
s__822,chair
s__823,chair
s__824,chair
s__825,chair
s__826,chair
s__827,chair
s__828,wash_basins
s__829,wash_basins
s__830,wash_basins
s__831,ottoman
s__832,ottoman
s__833,ottoman
s__834,ottoman
s__835,ottoman
s__836,ottoman
s__837,ottoman
s__838,ottoman
s__839,ottoman
s__840,ottoman
s__841,ottoman
s__842,ottoman
s__843,ottoman
s__844,ottoman
s__845,ottoman
s__846,closets_wardrobes_cabinets
s__847,closets_wardrobes_cabinets
s__848,closets_wardrobes_cabinets
s__849,closets_wardrobes_cabinets
s__850,closets_wardrobes_cabinets
s__851,closets_wardrobes_cabinets
s__852,stand
s__853,closets_wardrobes_cabinets
s__854,stand
s__855,closets_wardrobes_cabinets
s__856,closets_wardrobes_cabinets
s__857,closets_wardrobes_cabinets
s__858,stand
s__859,closets_wardrobes_cabinets
s__860,closets_wardrobes_cabinets
s__861,closets_wardrobes_cabinets
s__862,closets_wardrobes_cabinets
s__863,stand
s__864,stand
s__865,closets_wardrobes_cabinets
s__866,stand
s__867,stand
s__868,kitchen_appliance
s__869,kitchen_appliance
s__870,kitchen_appliance
s__871,kitchen_appliance
s__872,kitchen_appliance
s__873,kitchen_appliance
s__874,kitchen_appliance
s__875,hanging_kitchen_cabinet
s__876,shelves
s__877,shelves
s__878,coffee_table
s__879,kitchen_appliance
s__880,kitchen_appliance
s__881,double_bed
s__882,double_bed
s__883,double_bed
s__884,double_bed
s__885,single_bed
s__886,single_bed
s__887,baby_bed
s__888,baby_bed
s__889,baby_bed
s__890,baby_bed
s__891,baby_bed
s__892,baby_bed
s__893,double_bed
s__894,double_bed
s__895,tv_bench
s__896,tv_bench
s__897,closets_wardrobes_cabinets
s__898,closets_wardrobes_cabinets
s__899,closets_wardrobes_cabinets
s__900,closets_wardrobes_cabinets
s__901,closets_wardrobes_cabinets
s__902,closets_wardrobes_cabinets
s__903,closets_wardrobes_cabinets
s__904,shelves
s__905,kitchen_cabinet
s__906,kitchen_cabinet
s__907,kitchen_cabinet
s__908,hanging_kitchen_cabinet
s__909,hanging_kitchen_cabinet
s__910,kitchen_cabinet
s__911,kitchen_cabinet
s__912,kitchen_cabinet
s__913,kitchen_cabinet
s__914,kitchen_cabinet
s__915,kitchen_cabinet
s__916,kitchen_cabinet
s__917,stand
s__918,kitchen_cabinet
s__919,kitchen_cabinet
s__920,kitchen_cabinet
s__921,kitchen_cabinet
s__922,kitchen_cabinet
s__923,chair
s__924,coffee_table
s__925,chair
s__926,chair
s__927,chair
s__928,chair
s__929,shelves
s__930,shelves
s__931,shelves
s__932,shelves
s__933,shelves
s__934,closets_wardrobes_cabinets
s__935,closets_wardrobes_cabinets
s__936,closets_wardrobes_cabinets
s__937,closets_wardrobes_cabinets
s__938,closets_wardrobes_cabinets
s__939,closets_wardrobes_cabinets
s__940,closets_wardrobes_cabinets
s__941,closets_wardrobes_cabinets
s__942,closets_wardrobes_cabinets
s__943,closets_wardrobes_cabinets
s__944,shelves
s__945,shelves
s__946,shelves
s__947,shelves
s__948,shelves
s__949,shelves
s__950,hanging_kitchen_cabinet
s__951,hanging_kitchen_cabinet
s__952,hanging_kitchen_cabinet
s__953,hanging_kitchen_cabinet
s__954,hanging_kitchen_cabinet
s__955,hanging_kitchen_cabinet
s__956,hanging_kitchen_cabinet
s__957,hanging_kitchen_cabinet
s__958,kitchen_cabinet
s__959,kitchen_cabinet
s__960,kitchen_cabinet
s__961,kitchen_cabinet
s__962,kitchen_cabinet
s__963,kitchen_cabinet
s__964,kitchen_cabinet
s__965,chair
s__966,chair
s__967,chair
s__968,chair
s__969,chair
s__970,shelves
s__971,kitchen_set
s__972,kitchen_set
s__973,kitchen_set
s__974,kitchen_set
s__975,kitchen_set
s__976,kitchen_set
s__977,kitchen_set
s__978,kitchen_set
s__979,kitchen_set
s__980,kitchen_set
s__981,kitchen_set
s__982,double_bed
s__983,closets_wardrobes_cabinets
s__984,closets_wardrobes_cabinets
s__985,closets_wardrobes_cabinets
s__986,closets_wardrobes_cabinets
s__987,closets_wardrobes_cabinets
s__988,closets_wardrobes_cabinets
s__989,closets_wardrobes_cabinets
s__990,closets_wardrobes_cabinets
s__991,closets_wardrobes_cabinets
s__992,stand
s__993,stand
s__994,stand
s__995,stand
s__996,stand
s__997,stand
s__998,stand
s__999,stand
stores__10__2040,closets_wardrobes_cabinets
stores__10__2041,curtain
stores__10__2042,dresser
stores__10__2043,closets_wardrobes_cabinets
stores__10__2044,closets_wardrobes_cabinets
stores__10__2045,dressing_table
stores__10__2046,dinning_table
stores__10__2047,stand
stores__10__2048,double_bed
stores__10__2049,chair
stores__10__2050,hangers
stores__10__2051,stand
stores__10__2052,closets_wardrobes_cabinets
stores__10__2053,dresser
stores__10__2054,closets_wardrobes_cabinets
stores__10__2055,double_bed
stores__10__2056,closets_wardrobes_cabinets
stores__10__2057,closets_wardrobes_cabinets
stores__10__2058,dresser
stores__10__2060,sofa
stores__1__361,sofa
stores__1__362,sofa
stores__1__363,sofa
stores__1__364,sofa
stores__1__365,sofa
stores__1__366,sofa
stores__1__367,sofa
stores__1__368,sofa
stores__1__370,sofa
stores__1__371,sofa
stores__1__372,sofa
stores__1__373,sofa
stores__1__375,sofa
stores__1__376,sofa
stores__1__377,sofa
stores__1__378,sofa
stores__1__380,sofa
stores__1__382,sofa
stores__1__383,sofa
stores__1__384,sofa
stores__3__1183,bookshelf
stores__3__1184,bookshelf
stores__3__1185,bookshelf
stores__3__1186,bookshelf
stores__3__1187,bookshelf
stores__3__1188,bookshelf
stores__3__1189,bookshelf
stores__3__1190,bookshelf
stores__3__1192,bookshelf
stores__3__1193,bookshelf
stores__3__1195,bookshelf
stores__3__1196,bookshelf
stores__3__1197,bookshelf
stores__3__1198,closets_wardrobes_cabinets
stores__3__1199,bookshelf
stores__3__1200,bookshelf
stores__3__1201,workplace
stores__3__1202,bookshelf
stores__3__1203,bookshelf
stores__3__1204,bookshelf
stores__3__1205,bookshelf
stores__3__1206,closets_wardrobes_cabinets
stores__3__1207,closets_wardrobes_cabinets
stores__3__1208,bookshelf
stores__3__1209,bookshelf
stores__3__1210,bookshelf
stores__3__1211,shelves
stores__3__1212,bookshelf
stores__3__1213,bookshelf
stores__3__1214,bookshelf
stores__3__1215,bookshelf
stores__3__1216,bookshelf
stores__3__1217,closets_wardrobes_cabinets
stores__3__1218,closets_wardrobes_cabinets
stores__3__1219,closets_wardrobes_cabinets
stores__3__1220,closets_wardrobes_cabinets
stores__3__1221,closets_wardrobes_cabinets
stores__3__1222,desk
stores__3__1223,shelves
stores__3__1224,shelves
stores__3__1225,desk
stores__3__1226,shelves
stores__3__1227,bookshelf
stores__3__1228,bookshelf
stores__3__1230,bookshelf
stores__3__1231,bookshelf
stores__3__1232,bookshelf
stores__3__1234,bookshelf
stores__3__1235,bookshelf
stores__3__1237,bookshelf
stores__3__1239,bookshelf
stores__3__1240,bookshelf
stores__3__1241,closets_wardrobes_cabinets
stores__3__1242,stand
stores__3__1243,dressing_table
stores__3__1244,dressing_table
stores__3__1245,closets_wardrobes_cabinets
stores__3__1246,double_bed
stores__3__1247,double_bed
stores__3__1258,workplace
stores__3__1259,workplace
stores__3__1260,workplace
stores__3__1261,workplace
stores__3__1262,workplace
stores__3__1265,workplace
stores__3__2038,double_bed
stores__3__2039,stand
stores__3__2089,double_bed
stores__3__2090,closets_wardrobes_cabinets
stores__3__2091,closets_wardrobes_cabinets
stores__3__2092,closets_wardrobes_cabinets
stores__3__2093,bookshelf
stores__3__2094,bookshelf
stores__3__2095,tv_bench
stores__3__2096,tv_bench
stores__3__2097,stand
stores__3__2098,stand
stores__3__2099,stand
stores__3__2100,stand
stores__3__2101,stand
stores__3__2103,closets_wardrobes_cabinets
stores__3__2104,tv_bench
stores__3__2105,closets_wardrobes_cabinets
stores__3__2106,tv_bench
stores__3__2107,tv_bench
stores__3__2108,shelves
stores__3__2109,shelves
stores__3__2110,tv_bench
stores__3__2111,stand
stores__3__2112,tv_bench
stores__3__2113,desk
stores__3__2114,workplace
stores__3__2115,desk
stores__3__2116,desk
stores__3__2117,desk
stores__3__2118,desk
stores__3__2119,desk
stores__3__2120,coffee_table
stores__3__2121,coffee_table
stores__3__2122,tv_bench
stores__3__2123,workplace
stores__3__2124,tv_bench
stores__3__2125,workplace
stores__3__2126,shelves
stores__3__2127,tv_bench
stores__3__2129,tv_bench
stores__3__2130,shelves
stores__3__2131,shelves
stores__3__2132,double_bed
stores__3__2133,workplace
stores__3__2134,workplace
stores__3__2135,workplace
stores__3__2136,workplace
stores__3__2137,workplace
stores__3__2138,workplace
stores__3__2139,workplace
stores__3__2140,workplace
stores__3__2141,workplace
stores__3__2142,shelves
stores__3__2143,workplace
stores__3__2144,workplace
stores__3__2145,desk
stores__3__2146,shelves
stores__3__2147,workplace
stores__3__2148,workplace
stores__3__2149,workplace
stores__3__2150,workplace
stores__3__2151,workplace
stores__3__2153,desk
stores__3__2154,desk
stores__3__2155,desk
stores__3__2238,desk
stores__3__2240,closets_wardrobes_cabinets
stores__3__2241,closets_wardrobes_cabinets
stores__3__2244,desk
stores__3__2245,desk
stores__3__2351,closets_wardrobes_cabinets
stores__3__2352,closets_wardrobes_cabinets
stores__3__2353,closets_wardrobes_cabinets
stores__3__2354,closets_wardrobes_cabinets
stores__3__2355,bookshelf
stores__3__2356,bookshelf
stores__3__2445,closets_wardrobes_cabinets
stores__3__2446,closets_wardrobes_cabinets
stores__3__2447,closets_wardrobes_cabinets
stores__3__2448,closets_wardrobes_cabinets
stores__3__2449,closets_wardrobes_cabinets
stores__3__2450,stand
stores__3__2451,closets_wardrobes_cabinets
stores__3__2452,closets_wardrobes_cabinets
stores__3__2453,shelves
stores__3__2617,closets_wardrobes_cabinets
stores__3__2619,closets_wardrobes_cabinets
stores__3__2620,closets_wardrobes_cabinets
stores__3__2622,closets_wardrobes_cabinets
stores__3__2623,closets_wardrobes_cabinets
stores__4__1353,desk
stores__4__1354,desk
stores__4__1355,closets_wardrobes_cabinets
stores__4__1356,closets_wardrobes_cabinets
stores__4__1357,closets_wardrobes_cabinets
stores__4__1358,closets_wardrobes_cabinets
stores__4__1359,closets_wardrobes_cabinets
stores__4__1360,closets_wardrobes_cabinets
stores__4__1361,closets_wardrobes_cabinets
stores__4__1362,shelves
stores__4__1363,desk
stores__4__1364,desk
stores__4__1365,desk
stores__4__1366,desk
stores__4__1367,desk
stores__4__1368,tv_bench
stores__4__1369,closets_wardrobes_cabinets
stores__4__1370,stand
stores__4__1371,closets_wardrobes_cabinets
stores__4__1372,desk
stores__4__1374,desk
stores__4__1377,desk
stores__4__1378,closets_wardrobes_cabinets
stores__4__1379,closets_wardrobes_cabinets
stores__4__1382,closets_wardrobes_cabinets
stores__4__1384,stand
stores__4__1392,desk
stores__4__1393,desk
stores__4__1394,desk
stores__4__1396,chair
stores__4__1398,closets_wardrobes_cabinets
stores__4__1399,closets_wardrobes_cabinets
stores__4__1400,bookshelf
stores__4__1401,bookshelf
stores__4__1402,bookshelf
stores__4__1403,bookshelf
stores__4__1404,closets_wardrobes_cabinets
stores__4__1405,closets_wardrobes_cabinets
stores__4__1406,closets_wardrobes_cabinets
stores__4__1407,closets_wardrobes_cabinets
stores__4__1408,closets_wardrobes_cabinets
stores__4__1410,shelves
stores__4__1411,shelves
stores__4__1412,shelves
stores__4__1413,closets_wardrobes_cabinets
stores__4__1414,closets_wardrobes_cabinets
stores__4__1415,stand
stores__4__1416,stand
stores__4__1418,desk
stores__4__1419,desk
stores__4__1422,desk
stores__4__1423,desk
stores__4__1426,desk
stores__4__1427,desk
stores__4__1428,desk
stores__4__1429,desk
stores__4__1431,chair
stores__4__1432,chair
stores__4__1433,chair
stores__4__1434,idk
stores__4__1435,shelves
stores__4__1438,chair
stores__4__1439,chair
stores__4__1443,stand
stores__4__1445,bookshelf
stores__4__1446,closets_wardrobes_cabinets
stores__4__1448,bookshelf
stores__4__1452,desk
stores__4__1461,desk
stores__4__1462,toys
stores__4__1465,closets_wardrobes_cabinets
stores__4__1467,closets_wardrobes_cabinets
stores__4__1473,desk
stores__4__1474,desk
stores__4__1476,desk
stores__4__1486,stand
stores__4__1487,shelves
stores__4__1490,partitions
stores__4__1491,partitions
stores__4__1492,partitions
stores__4__1493,closets_wardrobes_cabinets
stores__4__1494,stand
stores__4__1495,desk
stores__4__1496,desk
stores__4__1497,closets_wardrobes_cabinets
stores__4__1498,closets_wardrobes_cabinets
stores__4__1499,desk
stores__4__1500,idk
stores__4__1501,double_bed
stores__4__1502,double_bed
stores__4__1503,single_bed
stores__4__1504,office_chairs
stores__4__1505,chair
stores__4__1506,chair
stores__4__1507,office_chairs
stores__4__1508,office_chairs
stores__4__1509,closets_wardrobes_cabinets
stores__4__1510,desk
stores__4__1511,closets_wardrobes_cabinets
stores__4__1512,closets_wardrobes_cabinets
stores__4__1513,closets_wardrobes_cabinets
stores__4__1514,bookshelf
stores__4__1515,stand
stores__4__1516,desk
stores__4__1517,tv_bench
stores__4__1518,shelves
stores__4__1519,office_chairs
stores__4__1520,office_chairs
stores__4__1521,office_chairs
stores__4__1522,office_chairs
stores__4__1523,office_chairs
stores__4__1524,office_chairs
stores__4__1525,office_chairs
stores__4__1526,office_chairs
stores__4__1527,office_chairs
stores__4__1528,office_chairs
stores__4__1529,office_chairs
stores__4__1531,office_chairs
stores__4__1532,office_chairs
stores__4__1533,office_chairs
stores__4__1534,office_chairs
stores__4__1535,office_chairs
stores__4__1536,office_chairs
stores__4__1537,office_chairs
stores__4__1539,office_chairs
stores__5__1774,double_bed
stores__5__1775,double_bed
stores__5__1776,double_bed
stores__6__1680,toilet
stores__6__1681,toilet
stores__6__1682,idk
stores__6__1683,stand
stores__6__1684,toilet
stores__6__1685,wash_basins
stores__6__1686,wash_basins
stores__6__1687,mirror
stores__6__1688,idk
stores__6__1689,wash_basins
stores__6__1691,wash_basins
stores__6__1692,wash_basins
stores__6__1698,table_lamp
stores__7__1699,chandelier
stores__7__1702,dinning_table
stores__7__1703,chandelier
stores__7__1705,chair
stores__7__1706,closets_wardrobes_cabinets
stores__7__1707,chandelier
stores__7__1708,chandelier
stores__7__1709,floor_lamps
stores__7__1711,chair
stores__7__1712,chair
stores__7__1715,chair
stores__7__1716,dinning_table
stores__7__1717,chair
stores__7__1718,dinning_table
stores__7__1719,floor_lamps
stores__7__1720,coffee_table
stores__7__1721,table_lamp
stores__8__1726,closets_wardrobes_cabinets
stores__8__1727,closets_wardrobes_cabinets
stores__8__1728,stand
stores__8__1730,closets_wardrobes_cabinets
stores__8__1732,closets_wardrobes_cabinets
stores__8__1735,kitchen_cabinet
stores__8__1736,stand
stores__8__1737,kitchen_cabinet
stores__8__1738,kitchen_cabinet
stores__8__1739,kitchen_cabinet
stores__8__1741,dinning_table
stores__8__1742,dinning_table
stores__8__1743,closets_wardrobes_cabinets
stores__8__1744,closets_wardrobes_cabinets
stores__8__1745,closets_wardrobes_cabinets
stores__8__1747,office_chairs
stores__8__1748,chair
stores__8__1749,sofa
stores__8__1750,sofa
stores__8__1751,sofa
stores_____1682,toilet
stores_____1687,mirror
stores_____1688,mirror
stores_____2040,kitchen_cabinet
stores_____2042,dresser
stores_____2053,dresser
stores_____2058,dresser
